-60; 0.006673336029052734;0;-67702
-60; 0.011806488037109375;0;-67702
-60; 0.017952680587768555;0;-67702
-60; 0.023682117462158203;-8;-67703
-60; 0.029346704483032227;-19;-67703
-60; 0.03618049621582031;-63;-67704
-60; 0.041567325592041016;-63;-67704
-60; 0.04874396324157715;-86;-67705
-60; 0.05489516258239746;-110;-67706
-60; 0.06012701988220215;-90;-67706
-60; 0.06681203842163086;-120;-67708
-60; 0.0719442367553711;-120;-67708
-60; 0.078369140625;-155;-67710
-60; 0.08473348617553711;-174;-67710
-60; 0.08993840217590332;-180;-67712
-60; 0.0974888801574707;-188;-67713
-60; 0.10288381576538086;-194;-67714
-60; 0.10891246795654297;-200;-67716
-60; 0.11540579795837402;-215;-67717
-60; 0.12062525749206543;-215;-67718
-60; 0.1271202564239502;-229;-67720
-60; 0.1322481632232666;-239;-67721
-60; 0.1383194923400879;-245;-67723
-60; 0.14491057395935059;-261;-67724
-60; 0.1513652801513672;-265;-67726
-60; 0.16502976417541504;-280;-67730
-60; 0.17063331604003906;-283;-67732
-60; 0.17726635932922363;-290;-67734
-60; 0.18265748023986816;-290;-67736
-60; 0.18886208534240723;-291;-67737
-60; 0.19538116455078125;-296;-67739
-60; 0.20168304443359375;-297;-67741
-60; 0.2081303596496582;-298;-67743
-60; 0.2142329216003418;-307;-67745
-60; 0.21984362602233887;-311;-67746
-60; 0.22629261016845703;-314;-67749
-60; 0.23164653778076172;-319;-67750
-60; 0.23773789405822754;-323;-67753
-60; 0.24367380142211914;-328;-67755
-60; 0.2503321170806885;-329;-67757
-60; 0.25705814361572266;-329;-67759
-60; 0.26218461990356445;-329;-67761
-60; 0.26827025413513184;-330;-67763
-60; 0.2748541831970215;-329;-67765
-60; 0.28027915954589844;-332;-67767
-60; 0.2870662212371826;-336;-67769
-60; 0.2921779155731201;-339;-67771
-60; 0.29929566383361816;-340;-67773
-60; 0.3059701919555664;-348;-67776
-60; 0.3112609386444092;-346;-67777
-60; 0.31746673583984375;-345;-67779
-60; 0.32309389114379883;-350;-67782
-60; 0.32913708686828613;-347;-67784
-60; 0.33591508865356445;-347;-67786
-60; 0.341231107711792;-346;-67788
-60; 0.3473830223083496;-342;-67790
-60; 0.35474061965942383;-347;-67792
-60; 0.36000490188598633;-345;-67794
-60; 0.37272047996520996;-358;-67799
-60; 0.38687586784362793;-355;-67804
-60; 0.4092254638671875;-352;-67812
-60; 0.42816162109375;-359;-67822
-60; 0.4593007564544678;-358;-67830
-60; 0.4946253299713135;-359;-67843
-60; 0.5289797782897949;-357;-67855
-60; 0.5641622543334961;-361;-67868
-60; 0.5878870487213135;-358;-67876
-60; 0.6153490543365479;-355;-67886
-60; 0.6393356323242188;-366;-67894
-60; 0.6512622833251953;-365;-67899
-60; 0.6896717548370361;-360;-67912
-60; 0.7070059776306152;-365;-67919
-60; 0.7121644020080566;-367;-67922
-60; 0.7191057205200195;-365;-67924
-60; 0.7258028984069824;-363;-67926
-60; 0.7310326099395752;-362;-67928
-60; 0.7374734878540039;-357;-67930
-60; 0.7428085803985596;-357;-67932
-60; 0.748831033706665;-357;-67934
-60; 0.7554965019226074;-360;-67936
-60; 0.761634111404419;-361;-67938
-60; 0.7679061889648438;-361;-67941
-60; 0.7736446857452393;-365;-67944
-60; 0.7793242931365967;-362;-67945
-60; 0.7859542369842529;-362;-67948
-60; 0.7912123203277588;-365;-67950
-60; 0.7978236675262451;-363;-67952
-60; 0.8040761947631836;-356;-67954
-60; 0.8106305599212646;-357;-67956
-60; 0.8173246383666992;-353;-67959
-60; 0.8226852416992188;-359;-67961
-60; 0.8287601470947266;-359;-67963
-60; 0.8352677822113037;-361;-67966
-60; 0.843703031539917;-362;-67969
-60; 0.8496448993682861;-362;-67970
-60; 0.856147289276123;-363;-67974
-60; 0.8627283573150635;-360;-67976
-60; 0.8687484264373779;-358;-67978
-60; 0.8749203681945801;-355;-67980
-60; 0.8807568550109863;-354;-67982
-60; 0.8870298862457275;-353;-67984
-60; 0.8921666145324707;-355;-67986
-60; 0.8986301422119141;-359;-67988
-60; 0.9047722816467285;-363;-67990
-60; 0.9111795425415039;-362;-67992
-60; 0.9174063205718994;-360;-67995
-60; 0.9228379726409912;-362;-67997
-60; 0.9290478229522705;-362;-67999
-60; 0.9362359046936035;-357;-68002
-60; 0.9415693283081055;-357;-68004
-60; 0.9480111598968506;-351;-68006
-60; 0.9540650844573975;-354;-68008
-60; 0.967440128326416;-358;-68013
-60; 0.9728245735168457;-365;-68015
-60; 0.9792070388793945;-364;-68017
-60; 0.9859414100646973;-359;-68020
-60; 0.9929027557373047;-360;-68022
-60; 0.9992344379425049;-360;-68024
-60; 1.0056636333465576;-355;-68026
