60; 0.00742650032043457;0;-68124
60; 0.012789011001586914;0;-68124
60; 0.019121885299682617;3;-68123
60; 0.024437665939331055;8;-68123
60; 0.03044414520263672;19;-68122
60; 0.03709697723388672;63;-68122
60; 0.04239773750305176;63;-68122
60; 0.04869580268859863;84;-68121
60; 0.0540158748626709;78;-68120
60; 0.06075286865234375;91;-68120
60; 0.06739330291748047;117;-68118
60; 0.07266569137573242;117;-68118
60; 0.07926082611083984;143;-68116
60; 0.08497786521911621;148;-68116
60; 0.09060263633728027;173;-68114
60; 0.09751510620117188;192;-68113
60; 0.10290217399597168;197;-68112
60; 0.10959720611572266;215;-68110
60; 0.1231682300567627;223;-68108
60; 0.12957501411437988;230;-68106
60; 0.13594651222229004;242;-68104
60; 0.14146208763122559;249;-68102
60; 0.14835309982299805;253;-68101
60; 0.1534433364868164;259;-68100
60; 0.16069722175598145;266;-68098
60; 0.1671154499053955;268;-68096
60; 0.17236614227294922;273;-68094
60; 0.17868709564208984;278;-68093
60; 0.1840195655822754;284;-68091
60; 0.19002723693847656;292;-68089
60; 0.19666504859924316;294;-68088
60; 0.2018887996673584;299;-68086
60; 0.20909738540649414;300;-68084
60; 0.21447372436523438;306;-68081
60; 0.22657275199890137;307;-68078
60; 0.23158550262451172;310;-68076
60; 0.2381730079650879;309;-68074
60; 0.2434523105621338;311;-68072
60; 0.24950432777404785;314;-68070
60; 0.25602126121520996;317;-68068
60; 0.26259636878967285;320;-68066
60; 0.2689201831817627;323;-68065
60; 0.2744476795196533;327;-68062
60; 0.2805478572845459;333;-68060
60; 0.2871227264404297;334;-68058
60; 0.29242944717407227;335;-68056
60; 0.298583984375;334;-68054
60; 0.3041059970855713;333;-68052
60; 0.31118011474609375;332;-68050
60; 0.3184638023376465;331;-68048
60; 0.32401514053344727;334;-68046
60; 0.33007049560546875;333;-68044
60; 0.33655261993408203;336;-68042
60; 0.3415553569793701;341;-68040
60; 0.34811997413635254;342;-68038
60; 0.3534393310546875;346;-68036
60; 0.3605465888977051;347;-68034
60; 0.3671538829803467;341;-68032
60; 0.38323187828063965;340;-68024
60; 0.4035606384277344;344;-68017
60; 0.4271230697631836;355;-68011
60; 0.45148420333862305;344;-68000
60; 0.47755932807922363;355;-67990
60; 0.5207948684692383;349;-67978
60; 0.5581309795379639;352;-67964
60; 0.5906832218170166;352;-67953
60; 0.6130952835083008;355;-67944
60; 0.6370220184326172;357;-67937
60; 0.6503915786743164;354;-67932
60; 0.6794710159301758;359;-67916
60; 0.7058868408203125;359;-67912
60; 0.7120225429534912;355;-67910
60; 0.7189533710479736;354;-67908
60; 0.7261004447937012;350;-67905
60; 0.7314469814300537;350;-67903
60; 0.738368034362793;352;-67900
60; 0.7434735298156738;356;-67898
60; 0.7495460510253906;358;-67896
60; 0.7560677528381348;358;-67894
60; 0.7612428665161133;357;-67892
60; 0.7679140567779541;360;-67890
60; 0.7731566429138184;360;-67888
60; 0.780219554901123;356;-67886
60; 0.7868795394897461;354;-67884
60; 0.7920753955841064;350;-67882
60; 0.7986874580383301;352;-67880
60; 0.8040294647216797;354;-67877
60; 0.8100266456604004;356;-67875
60; 0.8162968158721924;357;-67873
60; 0.8214428424835205;357;-67871
60; 0.8287193775177002;358;-67868
60; 0.8342370986938477;359;-67866
60; 0.8402626514434814;357;-67864
60; 0.8473529815673828;355;-67862
60; 0.852632999420166;353;-67860
60; 0.8590760231018066;355;-67858
60; 0.8649272918701172;348;-67855
60; 0.8707413673400879;351;-67854
60; 0.8781650066375732;353;-67851
60; 0.8834595680236816;356;-67849
60; 0.8895092010498047;355;-67846
60; 0.895982027053833;357;-67844
60; 0.9011349678039551;359;-67843
60; 0.9073667526245117;354;-67840
60; 0.9129111766815186;353;-67839
60; 0.9256572723388672;352;-67834
60; 0.932469367980957;348;-67832
60; 0.938866376876831;352;-67830
60; 0.9443919658660889;355;-67828
60; 0.9505505561828613;349;-67826
60; 0.9569613933563232;353;-67824
60; 0.962414026260376;358;-67821
60; 0.968571662902832;355;-67819
60; 0.9739043712615967;355;-67817
60; 0.9812028408050537;353;-67814
60; 0.9874539375305176;352;-67812
60; 0.9929897785186768;350;-67810
60; 0.9991004467010498;348;-67808
60; 1.0044374465942383;352;-67806
