100, 0, 135,  0.0204
100, 0, 135,  0.0084
100, 1, 134,  0.0078
100, 2, 133,  0.008
100, 4, 131,  0.008
100, 7, 128,  0.0184
100, 10, 125,  0.0138
100, 13, 122,  0.0085
100, 16, 119,  0.0077
100, 20, 115,  0.0079
100, 24, 111,  0.0095
100, 28, 107,  0.0093
100, 33, 102,  0.0097
100, 38, 97,  0.0073
100, 43, 92,  0.0077
100, 48, 87,  0.008
100, 52, 83,  0.0098
100, 58, 77,  0.0097
100, 64, 71,  0.0095
100, 69, 66,  0.0095
100, 75, 60,  0.0103
100, 80, 55,  0.008
72.30950000000007, 86, 49,  0.0081
12.355500000000063, 92, 43,  0.0099
-47.604499999999916, 98, 37,  0.0096
-100, 104, 31,  0.0079
-7.541499999999985, 108, 27,  0.0078
32.48400000000004, 111, 24,  0.0081
2.506500000000017, 114, 21,  0.0103
-27.47399999999996, 117, 18,  0.0093
-57.45749999999998, 120, 15,  0.0094
-7.4435, 122, 13,  0.0079
52.569, 123, 12,  0.0099
42.5805, 124, 11,  0.0081
32.590999999999994, 125, 10,  0.0104
-57.400000000000006, 127, 8,  0.0093
2.6075000000000017, 128, 7,  0.0095
-7.386000000000003, 129, 6,  0.008
-17.380499999999998, 130, 5,  0.0078
52.6245, 130, 5,  0.0081
-27.371000000000002, 131, 4,  0.0126
-37.3675, 132, 3,  0.0099
32.6355, 132, 3,  0.0083
32.6385, 132, 3,  0.0078
32.6415, 132, 3,  0.008
32.6445, 132, 3,  0.0124
32.6475, 132, 3,  0.0093
-47.35, 133, 2,  0.0096
-57.3485, 134, 1,  0.0083
12.6525, 134, 1,  0.0078
12.6535, 134, 1,  0.008
12.654499999999999, 134, 1,  0.0102
12.6555, 134, 1,  0.0092
12.6565, 134, 1,  0.0097
12.657499999999999, 134, 1,  0.0076
12.658499999999998, 134, 1,  0.0078
12.659499999999998, 134, 1,  0.0081
12.660499999999999, 134, 1,  0.0098
12.661499999999998, 134, 1,  0.0111
12.662499999999998, 134, 1,  0.0074
12.663499999999999, 134, 1,  0.0078
12.664499999999999, 134, 1,  0.008
12.665499999999998, 134, 1,  0.0098
12.666499999999997, 134, 1,  0.0102
12.667499999999997, 134, 1,  0.0079
12.668499999999998, 134, 1,  0.0076
12.669499999999998, 134, 1,  0.008
12.670499999999997, 134, 1,  0.0096
12.671499999999998, 134, 1,  0.0097
12.672499999999998, 134, 1,  0.0094
12.673499999999997, 134, 1,  0.0079
12.674499999999997, 134, 1,  0.0101
12.675499999999996, 134, 1,  0.0081
12.676499999999997, 134, 1,  0.0081
12.677499999999997, 134, 1,  0.0124
12.678499999999996, 134, 1,  0.0098
12.679499999999997, 134, 1,  0.0072
12.680499999999997, 134, 1,  0.008
12.681499999999996, 134, 1,  0.0099
12.682499999999996, 134, 1,  0.0098
12.683499999999995, 134, 1,  0.0076
12.684499999999996, 134, 1,  0.0076
12.685499999999996, 134, 1,  0.008
12.686499999999995, 134, 1,  0.0098
12.687499999999996, 134, 1,  0.0096
12.688499999999996, 134, 1,  0.0074
12.689499999999995, 134, 1,  0.0078
12.690499999999995, 134, 1,  0.008
12.691499999999994, 134, 1,  0.0184
12.692499999999995, 134, 1,  0.0096
12.693499999999995, 134, 1,  0.0082
12.694499999999994, 134, 1,  0.0078
12.695499999999996, 134, 1,  0.0201
12.696499999999995, 134, 1,  0.019
12.697499999999994, 134, 1,  0.0163
12.698499999999994, 134, 1,  0.0158
12.699499999999993, 134, 1,  0.0075
12.700499999999995, 134, 1,  0.0131
12.701499999999994, 134, 1,  0.0117
12.702499999999993, 134, 1,  0.0079
12.703499999999995, 134, 1,  0.0093
12.704499999999994, 134, 1,  0.0076
12.705499999999994, 134, 1,  0.0077
12.706499999999993, 134, 1,  0.0102
12.707499999999992, 134, 1,  0.0164
12.708499999999994, 134, 1,  0.0271
12.709499999999993, 134, 1,  0.0208
12.710499999999993, 134, 1,  0.0111
12.711499999999994, 134, 1,  0.0097
12.712499999999993, 134, 1,  0.0095
12.713499999999993, 134, 1,  0.0075
12.714499999999992, 134, 1,  0.0076
12.715499999999992, 134, 1,  0.0095
12.716499999999993, 134, 1,  0.011
12.717499999999992, 134, 1,  0.0074
12.718499999999992, 134, 1,  0.0077
12.719499999999993, 134, 1,  0.008
12.720499999999992, 134, 1,  0.0095
12.721499999999992, 134, 1,  0.0093
12.722499999999991, 134, 1,  0.0094
12.72349999999999, 134, 1,  0.0078
12.724499999999992, 134, 1,  0.0077
12.725499999999991, 134, 1,  0.0081
12.72649999999999, 134, 1,  0.01
12.727499999999992, 134, 1,  0.0099
12.728499999999991, 134, 1,  0.0078
12.729499999999991, 134, 1,  0.01
12.73049999999999, 134, 1,  0.0081
12.73149999999999, 134, 1,  0.008
12.732499999999991, 134, 1,  0.0093
12.73349999999999, 134, 1,  0.0095
12.73449999999999, 134, 1,  0.0076
12.735499999999991, 134, 1,  0.0214
12.73649999999999, 134, 1,  0.008
12.73749999999999, 134, 1,  0.0098
12.73849999999999, 134, 1,  0.0095
12.739499999999989, 134, 1,  0.0079
12.74049999999999, 134, 1,  0.0078
12.74149999999999, 134, 1,  0.008
12.742499999999989, 134, 1,  0.0245
12.74349999999999, 134, 1,  0.0098
12.74449999999999, 134, 1,  0.0082
12.74549999999999, 134, 1,  0.0078
12.746499999999989, 134, 1,  0.0097
12.747499999999988, 134, 1,  0.0096
12.74849999999999, 134, 1,  0.0098
12.749499999999989, 134, 1,  0.0074
12.750499999999988, 134, 1,  0.0078
12.75149999999999, 134, 1,  0.008
