40.8375, 0, 135,  1711553197.9767
40.0, 5, 130,  1711553197.9832
38.230000000000004, 13, 122,  1711553197.9884
36.419999999999995, 21, 114,  1711553197.9888
33.36, 33, 102,  1711553197.9853
30.24, 45, 90,  1711553197.9902
28.269999999999996, 53, 82,  1711553197.9898
26.5625, 60, 75,  1711553197.9933
24.82, 67, 68,  1711553197.9957
22.740000000000002, 75, 60,  1711553197.9967
19.409999999999997, 87, 48,  1711553197.9998
18.439999999999998, 91, 44,  1711553197.9932
16.845, 97, 38,  1711553197.9949
15.825, 101, 34,  1711553197.9955
14.482499999999998, 106, 29,  1711553197.9958
13.114999999999998, 111, 24,  1711553197.9919
12.025, 115, 20,  1711553197.9975
11.52, 117, 18,  1711553197.9972
10.7025, 120, 15,  1711553197.9926
9.567499999999999, 124, 11,  1711553197.993
8.715, 127, 8,  1711553197.9864
7.545000000000001, 131, 4,  1711553197.9921
6.657500000000001, 134, 1,  1711553197.9956
6.057500000000001, 136, -1,  1711553197.9863
5.447500000000002, 138, -3,  1711553197.9947
5.130000000000001, 139, -4,  1711553197.9976
4.807500000000001, 140, -5,  1711553197.9973
4.480000000000001, 141, -6,  1711553197.9964
4.450000000000001, 141, -6,  1711553197.9988
4.1175000000000015, 142, -7,  1711553197.9991
4.082500000000001, 142, -7,  1711553198.0022
4.047500000000001, 142, -7,  1711553197.9707
4.012500000000001, 142, -7,  1711553197.9874
3.675000000000001, 143, -8,  1711553197.9681
3.635000000000001, 143, -8,  1711553197.9733
3.595000000000001, 143, -8,  1711553197.9704
3.555000000000001, 143, -8,  1711553197.9833
3.515000000000001, 143, -8,  1711553197.9829
3.475000000000001, 143, -8,  1711553197.9792
3.435000000000001, 143, -8,  1711553197.9633
3.395000000000001, 143, -8,  1711553197.9922
3.355000000000001, 143, -8,  1711553197.9752
3.315000000000001, 143, -8,  1711553197.9761
3.275000000000001, 143, -8,  1711553197.9698
3.2350000000000008, 143, -8,  1711553197.9873
3.1950000000000007, 143, -8,  1711553197.9989
3.1550000000000007, 143, -8,  1711553197.995
3.1150000000000007, 143, -8,  1711553197.9906
3.0750000000000006, 143, -8,  1711553197.9962
3.0350000000000006, 143, -8,  1711553197.9945
2.9950000000000006, 143, -8,  1711553197.9919
2.9550000000000005, 143, -8,  1711553197.9935
2.9150000000000005, 143, -8,  1711553197.9938
2.8750000000000004, 143, -8,  1711553197.9911
2.8350000000000004, 143, -8,  1711553197.9969
2.7950000000000004, 143, -8,  1711553197.9934
2.7550000000000003, 143, -8,  1711553197.9976
2.7150000000000003, 143, -8,  1711553197.9949
2.6750000000000003, 143, -8,  1711553197.9918
2.6350000000000002, 143, -8,  1711553197.9942
2.595, 143, -8,  1711553197.9955
2.555, 143, -8,  1711553197.9992
2.515, 143, -8,  1711553197.9983
2.475, 143, -8,  1711553197.9991
2.435, 143, -8,  1711553197.9956
2.395, 143, -8,  1711553197.9954
2.355, 143, -8,  1711553197.994
2.315, 143, -8,  1711553197.994
2.275, 143, -8,  1711553197.9969
2.235, 143, -8,  1711553197.9948
2.195, 143, -8,  1711553197.9945
2.155, 143, -8,  1711553197.9939
2.1149999999999998, 143, -8,  1711553197.9938
2.0749999999999997, 143, -8,  1711553197.9919
2.0349999999999997, 143, -8,  1711553197.9966
1.9949999999999997, 143, -8,  1711553197.9961
1.9549999999999996, 143, -8,  1711553197.9986
1.9149999999999996, 143, -8,  1711553197.994
1.8749999999999996, 143, -8,  1711553197.9938
1.8349999999999995, 143, -8,  1711553197.9961
1.7949999999999995, 143, -8,  1711553197.9953
1.7549999999999994, 143, -8,  1711553197.9953
1.7149999999999994, 143, -8,  1711553197.9969
