02.янв	128	7	  1.6453
02.янв	128	7	  1.651
02.янв	128	7	  1.6574
02.янв	128	7	  1.6623
02.янв	128	7	  1.6681
02.янв	128	7	  1.6729
02.янв	128	7	  1.6789
02.янв	128	7	  1.6835
02.янв	128	7	  1.6893
02.янв	128	7	  1.694
02.янв	128	7	  1.6997
02.янв	128	7	  1.7058
02.янв	128	7	  1.7111
02.янв	128	7	  1.7169
02.янв	128	7	  1.7217
02.янв	128	7	  1.7274
02.янв	128	7	  1.7322
02.янв	128	7	  1.7382
02.янв	128	7	  1.743
02.янв	128	7	  1.7488
02.янв	128	7	  1.7541
02.янв	128	7	  1.7598
02.янв	128	7	  1.7647
02.янв	128	7	  1.7701
02.янв	128	7	  1.7751
02.янв	128	7	  1.7807
02.янв	128	7	  1.7858
02.янв	128	7	  1.7911
02.янв	128	7	  1.7968
02.янв	128	7	  1.8016
02.янв	128	7	  1.8088
02.янв	128	7	  1.8134
02.янв	128	7	  1.8191
02.янв	128	7	  1.8237
02.янв	128	7	  1.8295
02.янв	128	7	  1.8342
02.янв	128	7	  1.8399
02.янв	128	7	  1.8448
02.янв	128	7	  1.8504
02.янв	128	7	  1.857
02.янв	128	7	  1.862
02.янв	128	7	  1.8677
02.янв	128	7	  1.8734
02.янв	128	7	  1.8792
02.янв	128	7	  1.8837
02.янв	128	7	  1.8895
02.янв	128	7	  1.8942
02.янв	128	7	  1.8999
02.янв	128	7	  1.9062
02.янв	128	7	  1.9111
02.янв	128	7	  1.9169
02.янв	128	7	  1.9217
02.янв	128	7	  1.9274
02.янв	128	7	  1.9322
02.янв	128	7	  1.9436
02.янв	128	7	  1.9495
02.янв	128	7	  1.9542
02.янв	128	7	  1.961
02.янв	128	7	  1.9667
02.янв	128	7	  1.9715
02.янв	128	7	  1.9772
02.янв	128	7	  1.9822
02.янв	128	7	  1.9879
02.янв	128	7	  1.9927
02.янв	128	7	  1.9983
02.янв	128	7	  2.0033
02.янв	128	7	  2.0097
02.янв	128	7	  2.0146
02.янв	128	7	  2.0201
02.янв	128	7	  2.025
02.янв	128	7	  2.0307
02.янв	128	7	  2.0358
02.янв	128	7	  2.0412
02.янв	128	7	  2.047
02.янв	128	7	  2.0516
02.янв	128	7	  2.0573
02.янв	128	7	  2.0633
02.янв	128	7	  2.069
02.янв	128	7	  2.0736
02.янв	128	7	  2.0794
02.янв	128	7	  2.0841
02.янв	128	7	  2.0898
02.янв	128	7	  2.0947
02.янв	128	7	  2.1003
02.янв	128	7	  2.1052
02.янв	128	7	  2.1119
02.янв	128	7	  2.1177
02.янв	128	7	  2.1267
02.янв	128	7	  2.1314
02.янв	128	7	  2.1371
02.янв	128	7	  2.1419
02.янв	128	7	  2.1475
02.янв	128	7	  2.1523
02.янв	128	7	  2.1584
02.янв	128	7	  2.1641
02.янв	128	7	  2.1698
02.янв	128	7	  2.1748
02.янв	128	7	  2.1802
02.янв	128	7	  2.1852
02.янв	128	7	  2.1908
02.янв	128	7	  2.1962
02.янв	128	7	  2.2011
02.янв	128	7	  2.2069
02.янв	128	7	  2.2127
02.янв	128	7	  2.2188
02.янв	128	7	  2.2234
02.янв	128	7	  2.2291
02.янв	128	7	  2.2337
02.янв	128	7	  2.2397
02.янв	128	7	  2.2446
02.янв	128	7	  2.25
02.янв	128	7	  2.255
02.янв	128	7	  2.2613
02.янв	128	7	  2.2671
02.янв	128	7	  2.2717
02.янв	128	7	  2.2774
02.янв	128	7	  2.2826
02.янв	128	7	  2.2883
02.янв	128	7	  2.2932
02.янв	128	7	  2.2989
02.янв	128	7	  2.3036
02.янв	128	7	  2.3093
02.янв	128	7	  2.315
02.янв	128	7	  2.3207
02.янв	128	7	  2.3258
02.янв	128	7	  2.331
02.янв	128	7	  2.3413
02.янв	128	7	  2.3483
02.янв	128	7	  2.3532
02.янв	128	7	  2.3591
02.янв	128	7	  2.3648
02.янв	128	7	  2.3707
02.янв	128	7	  2.3757
02.янв	128	7	  2.381
02.янв	128	7	  2.3868
02.янв	128	7	  2.3914
02.янв	128	7	  2.3971
02.янв	128	7	  2.4021
02.янв	128	7	  2.4089
02.янв	128	7	  2.4142
02.янв	128	7	  2.4199
02.янв	128	7	  2.4249
02.янв	128	7	  2.4303
02.янв	128	7	  2.4352
02.янв	128	7	  2.4408
02.янв	128	7	  2.4462
02.янв	128	7	  2.4512
02.янв	128	7	  2.4569
02.янв	128	7	  2.4617
02.янв	128	7	  2.4688
02.янв	128	7	  2.4734
02.янв	128	7	  2.4791
02.янв	128	7	  2.4837
02.янв	128	7	  2.4895
02.янв	128	7	  2.4942
02.янв	128	7	  2.5
02.янв	128	7	  2.505
02.янв	128	7	  2.5103
02.янв	128	7	  2.5171
02.янв	128	7	  2.522
02.янв	128	7	  2.5277
02.янв	128	7	  2.5324
02.янв	128	7	  2.5382
02.янв	128	7	  2.5431
02.янв	128	7	  2.5493
02.янв	128	7	  2.5541
02.янв	128	7	  2.5597
02.янв	128	7	  2.5647
02.янв	128	7	  2.571
02.янв	128	7	  2.5768
02.янв	128	7	  2.5815
02.янв	128	7	  2.5872
02.янв	128	7	  2.592
02.янв	128	7	  2.5978
02.янв	128	7	  2.6026
02.янв	128	7	  2.6083
02.янв	128	7	  2.6132
02.янв	128	7	  2.6197
02.янв	128	7	  2.6246
02.янв	128	7	  2.6302
02.янв	128	7	  2.6352
02.янв	128	7	  2.641
02.янв	128	7	  2.6468
02.янв	128	7	  2.6514
02.янв	128	7	  2.6571
02.янв	128	7	  2.6618
02.янв	128	7	  2.6687
02.янв	128	7	  2.6734
02.янв	128	7	  2.6791
02.янв	128	7	  2.6837
02.янв	128	7	  2.6895
02.янв	128	7	  2.6941
02.янв	128	7	  2.7
02.янв	128	7	  2.7049
02.янв	128	7	  2.7103
02.янв	128	7	  2.7153
02.янв	128	7	  2.7218
02.янв	128	7	  2.7274
02.янв	128	7	  2.7322
02.янв	128	7	  2.7422
02.янв	128	7	  2.7493
02.янв	128	7	  2.7539
02.янв	128	7	  2.7599
02.янв	128	7	  2.7648
02.янв	128	7	  2.7715
02.янв	128	7	  2.7772
02.янв	128	7	  2.782
02.янв	128	7	  2.7875
02.янв	128	7	  2.7923
02.янв	128	7	  2.7982
02.янв	128	7	  2.8031
02.янв	128	7	  2.8088
02.янв	128	7	  2.8134
02.янв	128	7	  2.82
02.янв	128	7	  2.8251
02.янв	128	7	  2.8307
02.янв	128	7	  2.8357
02.янв	128	7	  2.841
02.янв	128	7	  2.8467
02.янв	128	7	  2.8513
02.янв	128	7	  2.8571
02.янв	128	7	  2.8617
02.янв	128	7	  2.8674
02.янв	128	7	  2.874
02.янв	128	7	  2.8798
02.янв	128	7	  2.8848
02.янв	128	7	  2.8903
02.янв	128	7	  2.8952
02.янв	128	7	  2.9008
02.янв	128	7	  2.9062
02.янв	128	7	  2.9111
02.янв	128	7	  2.9169
02.янв	128	7	  2.9223
02.янв	128	7	  2.9282
02.янв	128	7	  2.933
02.янв	128	7	  2.939
02.янв	128	7	  2.9436
02.янв	128	7	  2.9493
02.янв	128	7	  2.9541
02.янв	128	7	  2.9597
02.янв	128	7	  2.9646
02.янв	128	7	  2.9701
02.янв	128	7	  2.9769
02.янв	128	7	  2.9815
02.янв	128	7	  2.9872
02.янв	128	7	  2.9919
02.янв	128	7	  2.9975
02.янв	128	7	  3.0027
02.янв	128	7	  3.0083
02.янв	128	7	  3.0132
02.янв	128	7	  3.0191
02.янв	128	7	  3.0248
02.янв	128	7	  3.0302
02.янв	128	7	  3.0352
02.янв	128	7	  3.0408
02.янв	128	7	  3.0458
02.янв	128	7	  3.0511
02.янв	128	7	  3.0569
02.янв	128	7	  3.0616
02.янв	128	7	  3.0673
02.янв	128	7	  3.0721
02.янв	128	7	  3.079
02.янв	128	7	  3.0836
02.янв	128	7	  3.0894
02.янв	128	7	  3.0941
02.янв	128	7	  3.0997
02.янв	128	7	  3.1047
02.янв	128	7	  3.1101
02.янв	128	7	  3.115
02.янв	128	7	  3.1208
02.янв	128	7	  3.1272
02.янв	128	7	  3.1321
02.янв	128	7	  3.1421
02.янв	128	7	  3.1495
02.янв	128	7	  3.1542
02.янв	128	7	  3.16
02.янв	128	7	  3.165
02.янв	128	7	  3.1708
02.янв	128	7	  3.1781
02.янв	128	7	  3.1829
02.янв	128	7	  3.1887
02.янв	128	7	  3.1934
02.янв	128	7	  3.1991
02.янв	128	7	  3.2037
02.янв	128	7	  3.2095
02.янв	128	7	  3.2141
02.янв	128	7	  3.2198
02.янв	128	7	  3.2262
02.янв	128	7	  3.2311
02.янв	128	7	  3.2369
02.янв	128	7	  3.2417
02.янв	128	7	  3.2474
02.янв	128	7	  3.2522
02.янв	128	7	  3.2579
02.янв	128	7	  3.2627
02.янв	128	7	  3.2683
02.янв	128	7	  3.2732
02.янв	128	7	  3.2798
02.янв	128	7	  3.2848
02.янв	128	7	  3.2902
02.янв	128	7	  3.2952
02.янв	128	7	  3.301
02.янв	128	7	  3.3067
02.янв	128	7	  3.3114
02.янв	128	7	  3.3171
02.янв	128	7	  3.3217
02.янв	128	7	  3.3287
02.янв	128	7	  3.3333
02.янв	128	7	  3.3391
02.янв	128	7	  3.3437
02.янв	128	7	  3.3494
02.янв	128	7	  3.3541
02.янв	128	7	  3.3599
02.янв	128	7	  3.3648
02.янв	128	7	  3.3703
02.янв	128	7	  3.3752
02.янв	128	7	  3.3816
02.янв	128	7	  3.3873
02.янв	128	7	  3.3921
02.янв	128	7	  3.3978
02.янв	128	7	  3.4026
02.янв	128	7	  3.4088
02.янв	128	7	  3.4134
02.янв	128	7	  3.4192
02.янв	128	7	  3.4239
02.янв	128	7	  3.4303
02.янв	128	7	  3.4352
02.янв	128	7	  3.4409
02.янв	128	7	  3.4463
02.янв	128	7	  3.4512
02.янв	128	7	  3.4569
02.янв	128	7	  3.4616
02.янв	128	7	  3.4673
02.янв	128	7	  3.4721
02.янв	128	7	  3.478
02.янв	128	7	  3.4838
02.янв	128	7	  3.4895
02.янв	128	7	  3.4942
02.янв	128	7	  3.4999
02.янв	128	7	  3.5048
02.янв	128	7	  3.5102
02.янв	128	7	  3.5152
02.янв	128	7	  3.5208
02.янв	128	7	  3.5263
02.янв	128	7	  3.5321
02.янв	128	7	  3.5381
02.янв	128	7	  3.5494
02.янв	128	7	  3.5542
02.янв	128	7	  3.56
02.янв	128	7	  3.565
02.янв	128	7	  3.5708
02.янв	128	7	  3.5758
02.янв	128	7	  3.5819
02.янв	128	7	  3.5877
02.янв	128	7	  3.5923
02.янв	128	7	  3.5984
02.янв	128	7	  3.6033
02.янв	128	7	  3.609
02.янв	128	7	  3.6136
02.янв	128	7	  3.6193
02.янв	128	7	  3.6241
02.янв	128	7	  3.6297
02.янв	128	7	  3.6358
02.янв	128	7	  3.6411
02.янв	128	7	  3.6469
02.янв	128	7	  3.6515
02.янв	128	7	  3.6572
02.янв	128	7	  3.6622
02.янв	128	7	  3.6681
02.янв	128	7	  3.673
02.янв	128	7	  3.6788
02.янв	128	7	  3.6842
02.янв	128	7	  3.6898
02.янв	128	7	  3.6948
02.янв	128	7	  3.7002
02.янв	128	7	  3.7051
02.янв	128	7	  3.7108
02.янв	128	7	  3.7159
02.янв	128	7	  3.7213
02.янв	128	7	  3.727
02.янв	128	7	  3.7316
02.янв	128	7	  3.7383
02.янв	128	7	  3.7432
02.янв	128	7	  3.749
02.янв	128	7	  3.7536
02.янв	128	7	  3.7593
02.янв	128	7	  3.764
02.янв	128	7	  3.7697
02.янв	128	7	  3.7747
02.янв	128	7	  3.7802
02.янв	128	7	  3.787
02.янв	128	7	  3.7916
02.янв	128	7	  3.7973
02.янв	128	7	  3.8023
02.янв	128	7	  3.8082
02.янв	128	7	  3.8131
02.янв	128	7	  3.8188
02.янв	128	7	  3.8235
02.янв	128	7	  3.8292
02.янв	128	7	  3.8338
02.янв	128	7	  3.8406
02.янв	128	7	  3.8457
02.янв	128	7	  3.851
02.янв	128	7	  3.8568
02.янв	128	7	  3.8614
02.янв	128	7	  3.8671
02.янв	128	7	  3.873
02.янв	128	7	  3.8788
02.янв	128	7	  3.8834
02.янв	128	7	  3.8899
02.янв	128	7	  3.8948
02.янв	128	7	  3.9003
02.янв	128	7	  3.9053
02.янв	128	7	  3.911
02.янв	128	7	  3.9168
02.янв	128	7	  3.9214
02.янв	128	7	  3.9271
02.янв	128	7	  3.9321
02.янв	128	7	  3.939
02.янв	128	7	  3.9502
02.янв	128	7	  3.9552
02.янв	128	7	  3.9611
02.янв	128	7	  3.9669
02.янв	128	7	  3.9717
02.янв	128	7	  3.9774
02.янв	128	7	  3.9823
02.янв	128	7	  3.9891
02.янв	128	7	  3.9938
02.янв	128	7	  3.9995
02.янв	128	7	  4.0042
02.янв	128	7	  4.0098
02.янв	128	7	  4.0148
02.янв	128	7	  4.0203
02.янв	128	7	  4.0254
02.янв	128	7	  4.031
02.янв	128	7	  4.0368
02.янв	128	7	  4.0424
02.янв	128	7	  4.0482
02.янв	128	7	  4.0532
02.янв	128	7	  4.0591
02.янв	128	7	  4.0637
02.янв	128	7	  4.0694
02.янв	128	7	  4.0741
02.янв	128	7	  4.0799
02.янв	128	7	  4.085
02.янв	128	7	  4.0913
02.янв	128	7	  4.097
02.янв	128	7	  4.1017
02.янв	128	7	  4.1074
02.янв	128	7	  4.1123
02.янв	128	7	  4.1182
02.янв	128	7	  4.1231
02.янв	128	7	  4.1288
02.янв	128	7	  4.1334
02.янв	128	7	  4.1401
02.янв	128	7	  4.1451
02.янв	128	7	  4.1507
02.янв	128	7	  4.1557
02.янв	128	7	  4.161
02.янв	128	7	  4.1668
02.янв	128	7	  4.1714
02.янв	128	7	  4.1771
02.янв	128	7	  4.1817
02.янв	128	7	  4.1874
02.янв	128	7	  4.1935
02.янв	128	7	  4.1994
02.янв	128	7	  4.2041
02.янв	128	7	  4.2098
02.янв	128	7	  4.2148
02.янв	128	7	  4.2202
02.янв	128	7	  4.2252
02.янв	128	7	  4.2308
02.янв	128	7	  4.2362
02.янв	128	7	  4.242
02.янв	128	7	  4.2475
02.янв	128	7	  4.2523
02.янв	128	7	  4.2586
02.янв	128	7	  4.2633
02.янв	128	7	  4.269
02.янв	128	7	  4.2736
02.янв	128	7	  4.2827
02.янв	128	7	  4.2883
02.янв	128	7	  4.2941
02.янв	128	7	  4.2997
02.янв	128	7	  4.3047
02.янв	128	7	  4.3101
02.янв	128	7	  4.3151
02.янв	128	7	  4.3209
02.янв	128	7	  4.3263
02.янв	128	7	  4.3312
02.янв	128	7	  4.3369
02.янв	128	7	  4.3415
02.янв	128	7	  4.3552
02.янв	128	7	  4.361
02.янв	128	7	  4.3668
02.янв	128	7	  4.3716
02.янв	128	7	  4.3773
02.янв	128	7	  4.3826
02.янв	128	7	  4.3882
02.янв	128	7	  4.3932
02.янв	128	7	  4.3997
02.янв	128	7	  4.4046
02.янв	128	7	  4.41
02.янв	128	7	  4.415
02.янв	128	7	  4.4209
02.янв	128	7	  4.4266
02.янв	128	7	  4.4313
02.янв	128	7	  4.437
02.янв	128	7	  4.442
02.янв	128	7	  4.449
02.янв	128	7	  4.4536
02.янв	128	7	  4.4593
02.янв	128	7	  4.4641
02.янв	128	7	  4.4697
02.янв	128	7	  4.4747
02.янв	128	7	  4.4801
02.янв	128	7	  4.4851
02.янв	128	7	  4.4907
02.янв	128	7	  4.4971
02.янв	128	7	  4.502
02.янв	128	7	  4.5078
02.янв	128	7	  4.5127
02.янв	128	7	  4.5183
02.янв	128	7	  4.5232
02.янв	128	7	  4.529
02.янв	128	7	  4.5335
02.янв	128	7	  4.5393
02.янв	128	7	  4.544
02.янв	128	7	  4.5503
02.янв	128	7	  4.5568
02.янв	128	7	  4.5616
02.янв	128	7	  4.5673
02.янв	128	7	  4.5721
02.янв	128	7	  4.5781
02.янв	128	7	  4.5828
02.янв	128	7	  4.5887
02.янв	128	7	  4.5933
02.янв	128	7	  4.5998
02.янв	128	7	  4.6048
02.янв	128	7	  4.6102
02.янв	128	7	  4.6152
02.янв	128	7	  4.621
02.янв	128	7	  4.6268
02.янв	128	7	  4.6314
02.янв	128	7	  4.6371
02.янв	128	7	  4.6418
02.янв	128	7	  4.6487
02.янв	128	7	  4.6534
02.янв	128	7	  4.6591
02.янв	128	7	  4.6638
02.янв	128	7	  4.6695
02.янв	128	7	  4.6742
02.янв	128	7	  4.68
02.янв	128	7	  4.685
02.янв	128	7	  4.6906
02.янв	128	7	  4.6957
02.янв	128	7	  4.7019
02.янв	128	7	  4.7075
02.янв	128	7	  4.7127
02.янв	128	7	  4.7183
02.янв	128	7	  4.7232
02.янв	128	7	  4.7289
02.янв	128	7	  4.7335
02.янв	128	7	  4.7394
02.янв	128	7	  4.7513
02.янв	128	7	  4.7571
02.янв	128	7	  4.762
02.янв	128	7	  4.7679
02.янв	128	7	  4.7727
02.янв	128	7	  4.7788
02.янв	128	7	  4.7834
02.янв	128	7	  4.7891
02.янв	128	7	  4.7938
02.янв	128	7	  4.7997
02.янв	128	7	  4.8058
02.янв	128	7	  4.811
02.янв	128	7	  4.8168
02.янв	128	7	  4.8214
02.янв	128	7	  4.8272
02.янв	128	7	  4.8319
02.янв	128	7	  4.8374
02.янв	128	7	  4.8426
02.янв	128	7	  4.8483
02.янв	128	7	  4.854
02.янв	128	7	  4.8598
02.янв	128	7	  4.8648
02.янв	128	7	  4.8711
02.янв	128	7	  4.8769
02.янв	128	7	  4.8816
02.янв	128	7	  4.8873
02.янв	128	7	  4.8921
02.янв	128	7	  4.8978
02.янв	128	7	  4.9036
02.янв	128	7	  4.9099
02.янв	128	7	  4.9149
02.янв	128	7	  4.9207
02.янв	128	7	  4.9258
02.янв	128	7	  4.931
02.янв	128	7	  4.9368
02.янв	128	7	  4.9414
02.янв	128	7	  4.9471
02.янв	128	7	  4.9529
02.янв	128	7	  4.9587
02.янв	128	7	  4.9634
02.янв	128	7	  4.9693
02.янв	128	7	  4.9739
02.янв	128	7	  4.9797
02.янв	128	7	  4.9847
02.янв	128	7	  4.9901
02.янв	128	7	  4.9951
02.янв	128	7	  5.0007
02.янв	128	7	  5.0071
02.янв	128	7	  5.0117
02.янв	128	7	  5.0173
02.янв	128	7	  5.0271
02.янв	128	7	  5.0318
02.янв	128	7	  5.0374
02.янв	128	7	  5.0426
02.янв	128	7	  5.0483
02.янв	128	7	  5.0532
02.янв	128	7	  5.0688
02.янв	128	7	  5.0773
02.янв	128	7	  5.0896
02.янв	128	7	  5.1012
02.янв	128	7	  5.1111
02.янв	128	7	  5.1233
02.янв	128	7	  5.134
02.янв	128	7	  5.1494
02.янв	128	7	  5.1646
02.янв	128	7	  5.1737
02.янв	128	7	  5.1841
02.янв	128	7	  5.1907
02.янв	128	7	  5.1958
02.янв	128	7	  5.2011
02.янв	128	7	  5.2068
02.янв	128	7	  5.2114
02.янв	128	7	  5.2172
02.янв	128	7	  5.2221
02.янв	128	7	  5.237
02.янв	128	7	  5.252
02.янв	128	7	  5.2721
02.янв	128	7	  5.2842
02.янв	128	7	  5.2942
02.янв	128	7	  5.3001
02.янв	128	7	  5.305
02.янв	128	7	  5.3108
02.янв	128	7	  5.3162
02.янв	128	7	  5.3211
02.янв	128	7	  5.3269
02.янв	128	7	  5.3315
02.янв	128	7	  5.3372
02.янв	128	7	  5.3432
02.янв	128	7	  5.3489
02.янв	128	7	  5.3535
02.янв	128	7	  5.3595
