-2.4	139	-4	  1.0041
-2.4	139	-4	  1.0142
-2.4	139	-4	  1.0264
-2.4	139	-4	  1.0353
-2.4	139	-4	  1.0488
-2.4	139	-4	  1.0601
-2.4	139	-4	  1.0708
-2.4	139	-4	  1.083
-2.4	139	-4	  1.0942
-2.4	139	-4	  1.1063
-2.4	139	-4	  1.1151
-2.4	139	-4	  1.1209
-2.4	139	-4	  1.1258
-2.4	139	-4	  1.1319
-2.4	139	-4	  1.1365
-2.4	139	-4	  1.1423
-2.4	139	-4	  1.1471
-2.4	139	-4	  1.1592
-2.4	139	-4	  1.1722
-2.4	139	-4	  1.1808
-2.4	139	-4	  1.1865
-2.4	139	-4	  1.1923
-2.4	139	-4	  1.1971
-2.4	139	-4	  1.2028
-2.4	139	-4	  1.2078
-2.4	139	-4	  1.2142
-2.4	139	-4	  1.22
-2.4	139	-4	  1.2247
-2.4	139	-4	  1.2305
-2.4	139	-4	  1.2354
-2.4	139	-4	  1.2417
-2.4	139	-4	  1.2464
-2.4	139	-4	  1.2522
-2.4	139	-4	  1.2568
-2.4	139	-4	  1.2638
-2.4	139	-4	  1.2693
-2.4	139	-4	  1.2742
-2.4	139	-4	  1.28
-2.4	139	-4	  1.2847
-2.4	139	-4	  1.2905
-2.4	139	-4	  1.2953
-2.4	139	-4	  1.3017
-2.4	139	-4	  1.3126
-2.4	139	-4	  1.3188
-2.4	139	-4	  1.3243
-2.4	139	-4	  1.3301
-2.4	139	-4	  1.3351
-2.4	139	-4	  1.3411
-2.4	139	-4	  1.3462
-2.4	139	-4	  1.352
-2.4	139	-4	  1.3567
-2.4	139	-4	  1.3626
-2.4	139	-4	  1.3688
-2.4	139	-4	  1.3741
-2.4	139	-4	  1.3799
-2.4	139	-4	  1.3846
-2.4	139	-4	  1.3903
-2.4	139	-4	  1.3953
-2.4	139	-4	  1.4013
-2.4	139	-4	  1.4062
-2.4	139	-4	  1.412
-2.4	139	-4	  1.4179
-2.4	139	-4	  1.4237
-2.4	139	-4	  1.4289
-2.4	139	-4	  1.4342
-2.4	139	-4	  1.44
-2.4	139	-4	  1.4446
-2.4	139	-4	  1.4504
-2.4	139	-4	  1.4552
-2.4	139	-4	  1.4612
-2.4	139	-4	  1.4668
-2.4	139	-4	  1.4727
-2.4	139	-4	  1.4777
-2.4	139	-4	  1.4833
-2.4	139	-4	  1.4883
-2.4	139	-4	  1.4939
-2.4	139	-4	  1.4997
-2.4	139	-4	  1.5044
-2.4	139	-4	  1.5101
-2.4	139	-4	  1.515
-2.4	139	-4	  1.5221
-2.4	139	-4	  1.5267
-2.4	139	-4	  1.5325
-2.4	139	-4	  1.5372
-2.4	139	-4	  1.5431
-2.4	139	-4	  1.5481
-2.4	139	-4	  1.5538
-2.4	139	-4	  1.5593
-2.4	139	-4	  1.5642
-2.4	139	-4	  1.5709
-2.4	139	-4	  1.5758
-2.4	139	-4	  1.5817
-2.4	139	-4	  1.5864
-2.4	139	-4	  1.5922
-2.4	139	-4	  1.5969
-2.4	139	-4	  1.6029
-2.4	139	-4	  1.6079
-2.4	139	-4	  1.6133
-2.4	139	-4	  1.62
-2.4	139	-4	  1.6247
-2.4	139	-4	  1.6305
-2.4	139	-4	  1.6354
-2.4	139	-4	  1.6412
-2.4	139	-4	  1.6462
-2.4	139	-4	  1.6521
-2.4	139	-4	  1.6568
-2.4	139	-4	  1.6627
-2.4	139	-4	  1.6677
-2.4	139	-4	  1.6742
-2.4	139	-4	  1.68
-2.4	139	-4	  1.6846
-2.4	139	-4	  1.6904
-2.4	139	-4	  1.6952
-2.4	139	-4	  1.7011
-2.4	139	-4	  1.7062
-2.4	139	-4	  1.7178
-2.4	139	-4	  1.7243
-2.4	139	-4	  1.73
-2.4	139	-4	  1.7351
-2.4	139	-4	  1.7411
-2.4	139	-4	  1.746
-2.4	139	-4	  1.7518
-2.4	139	-4	  1.7564
-2.4	139	-4	  1.7622
-2.4	139	-4	  1.7668
-2.4	139	-4	  1.7736
-2.4	139	-4	  1.7788
-2.4	139	-4	  1.7843
-2.4	139	-4	  1.79
-2.4	139	-4	  1.7947
-2.4	139	-4	  1.8005
-2.4	139	-4	  1.8054
-2.4	139	-4	  1.8113
-2.4	139	-4	  1.8162
-2.4	139	-4	  1.8227
-2.4	139	-4	  1.8277
-2.4	139	-4	  1.834
-2.4	139	-4	  1.8399
-2.4	139	-4	  1.8449
-2.4	139	-4	  1.8505
-2.4	139	-4	  1.8556
-2.4	139	-4	  1.8613
-2.4	139	-4	  1.8663
-2.4	139	-4	  1.8728
-2.4	139	-4	  1.8778
-2.4	139	-4	  1.8833
-2.4	139	-4	  1.8883
-2.4	139	-4	  1.8939
-2.4	139	-4	  1.8997
-2.4	139	-4	  1.9047
-2.4	139	-4	  1.9104
-2.4	139	-4	  1.9157
-2.4	139	-4	  1.9214
-2.4	139	-4	  1.9272
-2.4	139	-4	  1.9329
-2.4	139	-4	  1.9379
-2.4	139	-4	  1.9512
-2.4	139	-4	  1.9562
