-100, 141,  -6
-100, 141,  -6
-100, 140,  -5
-100, 139,  -4
-100, 138,  -3
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 132,  3
100, 131,  4
100, 131,  4
100, 130,  5
100, 130,  5
100, 130,  5
100, 130,  5
100, 130,  5
100, 131,  4
100, 131,  4
100, 132,  3
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
0, 135,  0
100, 134,  1
100, 133,  2
100, 132,  3
100, 132,  3
100, 131,  4
100, 131,  4
100, 131,  4
100, 132,  3
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 137,  -2
-100, 138,  -3
-100, 138,  -3
-100, 139,  -4
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 133,  2
100, 133,  2
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 133,  2
100, 133,  2
0, 135,  0
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 137,  -2
-100, 137,  -2
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
-100, 137,  -2
-100, 136,  -1
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 133,  2
100, 132,  3
100, 132,  3
100, 132,  3
100, 131,  4
100, 131,  4
100, 132,  3
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
0, 135,  0
0, 135,  0
100, 134,  1
100, 133,  2
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 138,  -3
0, 135,  0
100, 130,  5
100, 126,  9
100, 126,  9
100, 126,  9
100, 126,  9
100, 127,  8
100, 127,  8
100, 127,  8
100, 128,  7
100, 129,  6
100, 130,  5
100, 131,  4
100, 133,  2
100, 133,  2
0, 135,  0
-100, 137,  -2
-100, 139,  -4
-100, 139,  -4
-100, 141,  -6
-100, 141,  -6
-100, 142,  -7
-100, 142,  -7
-100, 142,  -7
-100, 142,  -7
-100, 142,  -7
-100, 141,  -6
-100, 141,  -6
-100, 140,  -5
-100, 139,  -4
-100, 138,  -3
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 133,  2
100, 133,  2
100, 131,  4
100, 131,  4
100, 130,  5
100, 129,  6
100, 129,  6
100, 129,  6
100, 130,  5
100, 130,  5
100, 131,  4
100, 131,  4
100, 132,  3
100, 133,  2
100, 134,  1
0, 135,  0
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 140,  -5
-100, 140,  -5
-100, 141,  -6
-100, 141,  -6
-100, 140,  -5
-100, 140,  -5
-100, 139,  -4
-100, 139,  -4
-100, 137,  -2
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 133,  2
100, 132,  3
100, 131,  4
100, 131,  4
100, 130,  5
100, 130,  5
100, 130,  5
100, 130,  5
100, 130,  5
100, 131,  4
100, 133,  2
100, 133,  2
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 133,  2
100, 133,  2
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
-100, 136,  -1
0, 135,  0
0, 135,  0
100, 134,  1
100, 133,  2
100, 132,  3
100, 132,  3
100, 131,  4
100, 131,  4
100, 132,  3
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 137,  -2
-100, 138,  -3
-100, 138,  -3
-100, 138,  -3
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 133,  2
100, 133,  2
100, 132,  3
100, 132,  3
100, 132,  3
100, 133,  2
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 138,  -3
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 133,  2
100, 132,  3
100, 131,  4
100, 131,  4
100, 131,  4
100, 131,  4
100, 131,  4
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 133,  2
100, 133,  2
100, 132,  3
100, 132,  3
100, 131,  4
100, 131,  4
100, 132,  3
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
0, 135,  0
-100, 137,  -2
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 134,  1
100, 133,  2
100, 132,  3
100, 131,  4
100, 131,  4
100, 131,  4
100, 131,  4
100, 131,  4
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 137,  -2
100, 129,  6
100, 119,  16
100, 117,  18
100, 122,  13
100, 133,  2
-100, 147,  -12
-100, 158,  -23
-100, 163,  -28
-100, 163,  -28
-100, 161,  -26
-100, 159,  -24
-100, 151,  -16
-100, 142,  -7
-100, 141,  -6
-100, 138,  -3
-100, 137,  -2
100, 134,  1
100, 132,  3
100, 131,  4
100, 129,  6
100, 127,  8
100, 127,  8
100, 125,  10
100, 125,  10
100, 125,  10
100, 124,  11
100, 125,  10
100, 125,  10
100, 126,  9
100, 127,  8
100, 128,  7
100, 129,  6
100, 130,  5
100, 131,  4
100, 133,  2
100, 134,  1
0, 135,  0
-100, 137,  -2
-100, 139,  -4
-100, 140,  -5
-100, 141,  -6
-100, 141,  -6
-100, 142,  -7
-100, 142,  -7
-100, 142,  -7
-100, 142,  -7
-100, 142,  -7
-100, 141,  -6
-100, 141,  -6
-100, 140,  -5
-100, 139,  -4
-100, 138,  -3
-100, 137,  -2
-100, 136,  -1
0, 135,  0
100, 133,  2
100, 133,  2
100, 131,  4
100, 131,  4
100, 130,  5
100, 129,  6
100, 129,  6
100, 129,  6
100, 130,  5
100, 130,  5
100, 131,  4
100, 131,  4
100, 132,  3
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 140,  -5
-100, 140,  -5
-100, 140,  -5
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
0, 135,  0
0, 135,  0
100, 134,  1
100, 133,  2
100, 132,  3
100, 131,  4
100, 131,  4
100, 131,  4
100, 131,  4
100, 131,  4
100, 132,  3
100, 133,  2
100, 133,  2
100, 134,  1
0, 135,  0
-100, 136,  -1
-100, 137,  -2
-100, 138,  -3
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 139,  -4
-100, 138,  -3
-100, 138,  -3
-100, 137,  -2
-100, 137,  -2
0, 135,  0
0, 135,  0
100, 133,  2
100, 131,  4
100, 131,  4
100, 131,  4
