100, 0, 135,  1711550394.1808
100, 0, 135,  1711550394.1872
100, 0, 135,  1711550394.1859
-100, 2, 133,  1711550394.1859
-100, 4, 131,  1711550394.1863
-100, 5, 130,  1711550394.1871
100, 5, 130,  1711550394.1871
100, 4, 131,  1711550394.187
100, 4, 131,  1711550394.1861
-100, 6, 129,  1711550394.1863
-100, 7, 128,  1711550394.1871
-100, 8, 127,  1711550394.1861
100, 7, 128,  1711550394.187
100, 6, 129,  1711550394.1858
100, 6, 129,  1711550394.1862
-100, 7, 128,  1711550394.1863
-100, 8, 127,  1711550394.1871
100, 8, 127,  1711550394.1872
100, 8, 127,  1711550394.1869
-100, 9, 126,  1711550394.1858
-100, 10, 125,  1711550394.1863
100, 10, 125,  1711550394.185
100, 9, 126,  1711550394.1854
-100, 10, 125,  1711550394.1827
-100, 11, 124,  1711550394.1858
-100, 12, 123,  1711550394.1862
100, 12, 123,  1711550394.1864
100, 12, 123,  1711550394.1872
100, 12, 123,  1711550394.1872
-100, 13, 122,  1711550394.1869
-100, 14, 121,  1711550394.1859
-100, 15, 120,  1711550394.1861
100, 15, 120,  1711550394.1864
100, 14, 121,  1711550394.1868
100, 14, 121,  1711550394.1865
100, 14, 121,  1711550394.187
-100, 16, 119,  1711550394.1859
-100, 18, 117,  1711550394.1862
-100, 19, 116,  1711550394.1863
-100, 20, 115,  1711550394.1874
100, 19, 116,  1711550394.1867
100, 18, 117,  1711550394.187
100, 18, 117,  1711550394.1856
-100, 19, 116,  1711550394.1863
-100, 20, 115,  1711550394.1871
100, 20, 115,  1711550394.1872
100, 20, 115,  1711550394.1869
100, 20, 115,  1711550394.1862
100, 20, 115,  1711550394.186
-100, 22, 113,  1711550394.1863
-100, 24, 111,  1711550394.1871
-100, 25, 110,  1711550394.1871
100, 25, 110,  1711550394.187
100, 24, 111,  1711550394.1848
-100, 25, 110,  1711550394.1829
-100, 26, 109,  1711550394.1872
100, 26, 109,  1711550394.1871
100, 26, 109,  1711550394.1871
100, 26, 109,  1711550394.1857
-100, 27, 108,  1711550394.186
-100, 28, 107,  1711550394.1863
-100, 30, 105,  1711550394.1871
100, 30, 105,  1711550394.1871
100, 29, 106,  1711550394.1868
-100, 30, 105,  1711550394.186
-100, 31, 104,  1711550394.1861
100, 31, 104,  1711550394.1859
100, 30, 105,  1711550394.1874
-100, 31, 104,  1711550394.1871
-100, 32, 103,  1711550394.1867
100, 32, 103,  1711550394.1862
100, 31, 104,  1711550394.1863
100, 31, 104,  1711550394.1872
-100, 32, 103,  1711550394.1871
-100, 34, 101,  1711550394.1868
100, 34, 101,  1711550394.1855
100, 34, 101,  1711550394.1859
100, 34, 101,  1711550394.1863
-100, 35, 100,  1711550394.1871
-100, 36, 99,  1711550394.1871
-100, 37, 98,  1711550394.187
100, 37, 98,  1711550394.1861
100, 36, 99,  1711550394.1862
100, 36, 99,  1711550394.1864
-100, 37, 98,  1711550394.1871
-100, 38, 97,  1711550394.1871
-100, 39, 96,  1711550394.1868
100, 39, 96,  1711550394.1862
100, 38, 97,  1711550394.1824
100, 38, 97,  1711550394.1864
-100, 39, 96,  1711550394.1871
-100, 40, 95,  1711550394.1871
100, 40, 95,  1711550394.1871
100, 40, 95,  1711550394.1861
-100, 41, 94,  1711550394.186
-100, 42, 93,  1711550394.1863
100, 42, 93,  1711550394.1874
100, 42, 93,  1711550394.1872
-100, 43, 92,  1711550394.1869
-100, 44, 91,  1711550394.1853
100, 44, 91,  1711550394.1844
100, 43, 92,  1711550394.186
100, 43, 92,  1711550394.1872
-100, 44, 91,  1711550394.1871
-100, 45, 90,  1711550394.1846
100, 45, 90,  1711550394.1838
100, 44, 91,  1711550394.1847
100, 44, 91,  1711550394.1849
-100, 45, 90,  1711550394.1863
-100, 46, 89,  1711550394.1849
100, 46, 89,  1711550394.1848
100, 45, 90,  1711550394.185
-100, 46, 89,  1711550394.1871
100, 46, 89,  1711550394.1871
100, 46, 89,  1711550394.1869
-100, 47, 88,  1711550394.1861
-100, 48, 87,  1711550394.1862
100, 48, 87,  1711550394.1863
100, 48, 87,  1711550394.1874
-100, 49, 86,  1711550394.1872
-100, 50, 85,  1711550394.1869
100, 50, 85,  1711550394.1862
100, 49, 86,  1711550394.1829
100, 49, 86,  1711550394.1871
-100, 50, 85,  1711550394.1871
-100, 52, 83,  1711550394.1867
100, 52, 83,  1711550394.1862
100, 52, 83,  1711550394.186
100, 52, 83,  1711550394.1874
-100, 54, 81,  1711550394.1872
-100, 55, 80,  1711550394.1866
-100, 56, 79,  1711550394.1859
100, 56, 79,  1711550394.1871
100, 56, 79,  1711550394.1872
100, 56, 79,  1711550394.1873
-100, 58, 77,  1711550394.1849
-100, 59, 76,  1711550394.186
-100, 60, 75,  1711550394.1871
100, 60, 75,  1711550394.1871
100, 60, 75,  1711550394.1873
100, 60, 75,  1711550394.1845
100, 60, 75,  1711550394.1858
-100, 62, 73,  1711550394.1863
-100, 64, 71,  1711550394.1871
100, 64, 71,  1711550394.1864
-100, 65, 70,  1711550394.187
-100, 66, 69,  1711550394.1859
100, 66, 69,  1711550394.1862
100, 66, 69,  1711550394.1861
100, 66, 69,  1711550394.1872
-100, 67, 68,  1711550394.1871
-100, 68, 67,  1711550394.1869
100, 68, 67,  1711550394.1852
100, 68, 67,  1711550394.1862
100, 68, 67,  1711550394.1861
-100, 70, 65,  1711550394.1867
100, 70, 65,  1711550394.1821
-100, 71, 64,  1711550394.1853
-100, 72, 63,  1711550394.1847
100, 72, 63,  1711550394.1861
100, 72, 63,  1711550394.186
100, 72, 63,  1711550394.1871
-100, 74, 61,  1711550394.1872
-100, 75, 60,  1711550394.1857
-100, 76, 59,  1711550394.1862
100, 76, 59,  1711550394.1863
100, 76, 59,  1711550394.1872
100, 76, 59,  1711550394.1872
-100, 77, 58,  1711550394.1865
-100, 78, 57,  1711550394.1857
-100, 79, 56,  1711550394.1855
100, 78, 57,  1711550394.1872
